name	docked_protein	score	no_atoms	Tool	ligand_efficiency
1750	2jam	-9.27313	27	Smina	-0.3434492592592593
1758	2jam	-8.23343	26	Smina	-0.3166703846153846
1764	2jam	-8.76254	32	Smina	-0.273829375
1781	2jam	-8.96147	24	Smina	-0.37339458333333336
1788	2jam	-9.43877	29	Smina	-0.3254748275862069
1789	2jam	-8.62607	27	Smina	-0.3194840740740741
1790	2jam	-8.52736	27	Smina	-0.31582814814814814
1801	2jam	-7.92474	25	Smina	-0.3169896
1802	2jam	-8.03364	26	Smina	-0.30898615384615385
1804	2jam	-8.88185	26	Smina	-0.3416096153846154
1806	2jam	-8.85633	28	Smina	-0.3162975
1808	2jam	-8.21118	24	Smina	-0.3421325
1810	2jam	-9.93173	32	Smina	-0.3103665625
1816	2jam	-9.21975	35	Smina	-0.26342142857142853
1822	2jam	-8.95977	23	Smina	-0.3895552173913044
1825	2jam	-9.30334	28	Smina	-0.3322621428571429
1835	2jam	-9.72678	30	Smina	-0.324226
1837	2jam	-8.49636	28	Smina	-0.30344142857142853
1846	2jam	-9.20962	30	Smina	-0.30698733333333333
1850	2jam	-9.13215	24	Smina	-0.38050625
1852	2jam	-9.02531	26	Smina	-0.34712730769230765
1856	2jam	-8.66591	29	Smina	-0.2988244827586207
1863	2jam	-8.19356	30	Smina	-0.2731186666666667
1865	2jam	-8.73231	28	Smina	-0.31186821428571426
1871	2jam	-7.94679	26	Smina	-0.30564576923076925
1893	2jam	-9.01638	26	Smina	-0.34678384615384616
1894	2jam	-8.81581	24	Smina	-0.3673254166666667
1895	2jam	-9.53621	31	Smina	-0.30761967741935486
1906	2jam	-7.89504	33	Smina	-0.23924363636363635
1913	2jam	-8.27706	27	Smina	-0.3065577777777778
1927	2jam	-10.61733	32	Smina	-0.3317915625
1928	2jam	-9.12021	27	Smina	-0.33778555555555556
1930	2jam	-10.55037	32	Smina	-0.3296990625
1936	2jam	-7.61373	23	Smina	-0.3310317391304348
1937	2jam	-9.1889	30	Smina	-0.30629666666666666
1939	2jam	-7.58761	26	Smina	-0.2918311538461538
1940	2jam	-8.34945	29	Smina	-0.2879120689655172
1941	2jam	-8.38423	22	Smina	-0.38110136363636365
1943	2jam	-9.25941	30	Smina	-0.308647
1945	2jam	-7.93566	23	Smina	-0.3450286956521739
1956	2jam	-8.10413	34	Smina	-0.23835676470588235
1957	2jam	-8.69592	33	Smina	-0.26351272727272723
1958	2jam	-9.4367	27	Smina	-0.34950740740740743
1960	2jam	-9.38241	28	Smina	-0.33508607142857144
1966	2jam	-8.74656	26	Smina	-0.33640615384615385
1969	2jam	-8.58525	26	Smina	-0.3302019230769231
1971	2jam	-8.0132	21	Smina	-0.38158095238095235
1973	2jam	-8.4454	24	Smina	-0.35189166666666666
1974	2jam	-8.70484	26	Smina	-0.3348015384615385
1976	2jam	-8.68826	25	Smina	-0.34753039999999996
1982	2jam	-8.22308	23	Smina	-0.35752521739130433
1986	2jam	-8.09623	30	Smina	-0.2698743333333333
1991	2jam	-8.47674	29	Smina	-0.29230137931034483
2003	2jam	-8.87695	28	Smina	-0.3170339285714286
2004	2jam	-8.72569	28	Smina	-0.31163178571428574
2012	2jam	-8.44025	24	Smina	-0.35167708333333336
2014	2jam	-7.40964	26	Smina	-0.28498615384615383
2017	2jam	-8.39851	24	Smina	-0.3499379166666667
2020	2jam	-7.47822	20	Smina	-0.373911
2028	2jam	-7.80816	28	Smina	-0.27886285714285713
2032	2jam	-9.23081	30	Smina	-0.30769366666666664
2033	2jam	-8.89783	28	Smina	-0.3177796428571429
2041	2jam	-9.48788	30	Smina	-0.3162626666666667
2043	2jam	-10.16892	30	Smina	-0.338964
2046	2jam	-7.91975	25	Smina	-0.31678999999999996
2063	2jam	-9.48964	30	Smina	-0.31632133333333334
2072	2jam	-9.29331	27	Smina	-0.34419666666666665
2079	2jam	-9.37786	29	Smina	-0.3233744827586207
2087	2jam	-7.45455	31	Smina	-0.24046935483870968
2091	2jam	-7.30882	27	Smina	-0.270697037037037
2103	2jam	-9.21428	27	Smina	-0.34126962962962964
2105	2jam	-7.6191	25	Smina	-0.30476400000000003
2109	2jam	-8.17052	21	Smina	-0.38907238095238095
2116	2jam	-8.99635	30	Smina	-0.2998783333333333
2121	2jam	-7.86937	29	Smina	-0.27135758620689654
2122	2jam	-9.19693	28	Smina	-0.3284617857142857
2124	2jam	-8.2906	25	Smina	-0.331624
2134	2jam	-10.32867	32	Smina	-0.3227709375
2136	2jam	-8.44555	31	Smina	-0.2724370967741936
2139	2jam	-8.6083	24	Smina	-0.35867916666666666
2149	2jam	-8.29379	24	Smina	-0.3455745833333333
2163	2jam	-8.63674	30	Smina	-0.28789133333333333
2164	2jam	-8.598	24	Smina	-0.35825
2170	2jam	-8.82694	32	Smina	-0.275841875
2177	2jam	-9.96692	29	Smina	-0.34368689655172413
2184	2jam	-9.66574	28	Smina	-0.345205
2195	2jam	-9.19789	28	Smina	-0.3284960714285714
2197	2jam	-8.32665	28	Smina	-0.29738035714285715
2210	2jam	-8.42936	31	Smina	-0.2719148387096774
2213	2jam	-7.69778	31	Smina	-0.24831548387096775
2214	2jam	-8.86979	30	Smina	-0.29565966666666665
2225	2jam	-8.18057	29	Smina	-0.2820886206896552
2231	2jam	-8.72498	27	Smina	-0.32314740740740744
2242	2jam	-10.61088	29	Smina	-0.36589241379310344
2266	2jam	-8.90681	26	Smina	-0.3425696153846154
2267	2jam	-8.93968	26	Smina	-0.3438338461538461
2270	2jam	-7.382	21	Smina	-0.3515238095238095
2271	2jam	-7.7549	25	Smina	-0.310196
2272	2jam	-9.15062	28	Smina	-0.32680785714285715
2275	2jam	-6.72985	20	Smina	-0.33649249999999997
2276	2jam	-6.85578	20	Smina	-0.342789
2281	2jam	-9.06591	32	Smina	-0.2833096875
2282	2jam	-8.62698	30	Smina	-0.287566
2284	2jam	-9.73233	32	Smina	-0.3041353125
2285	2jam	-9.90203	31	Smina	-0.3194203225806452
2286	2jam	-9.2861	31	Smina	-0.2995516129032258
2298	2jam	-9.12425	33	Smina	-0.27649242424242426
2301	2jam	-8.33182	23	Smina	-0.36225304347826087
2304	2jam	-9.65712	28	Smina	-0.3448971428571429
2319	2jam	-9.93606	30	Smina	-0.331202
2330	2jam	-9.40348	26	Smina	-0.3616723076923077
2334	2jam	-9.42452	30	Smina	-0.31415066666666663
2335	2jam	-8.3947	34	Smina	-0.2469029411764706
2345	2jam	-8.70316	27	Smina	-0.32233925925925927
2349	2jam	-9.45249	27	Smina	-0.3500922222222222
2350	2jam	-7.63764	21	Smina	-0.3636971428571429
2357	2jam	-9.37101	32	Smina	-0.2928440625
2358	2jam	-9.90146	30	Smina	-0.33004866666666666
2359	2jam	-9.12176	28	Smina	-0.3257771428571429
2361	2jam	-9.08945	27	Smina	-0.3366462962962963
2363	2jam	-9.9838	30	Smina	-0.33279333333333333
2364	2jam	-9.68738	32	Smina	-0.302730625
2365	2jam	-8.91513	30	Smina	-0.29717099999999996
2373	2jam	-9.12408	28	Smina	-0.32586
2375	2jam	-10.52064	33	Smina	-0.3188072727272727
2377	2jam	-9.04953	33	Smina	-0.2742281818181818
2380	2jam	-8.78367	27	Smina	-0.3253211111111111
2381	2jam	-8.81329	30	Smina	-0.29377633333333336
