name	docked_protein	Mean rank	SD
153	3sx0	265.0	69.90708118638626
156	3sx0	125.0	6.0
167	3sx0	424.6666666666667	41.35617648348713
169	3sx0	413.3333333333333	1.5275252316519452
170	3sx0	344.6666666666667	118.73219164714064
175	3sx0	426.3333333333333	34.21013495052795
176	3sx0	356.6666666666667	35.55746522649404
182	3sx0	436.3333333333333	29.484459183327967
184	3sx0	356.3333333333333	163.97967353709828
188	3sx0	421.0	42.50882261366456
191	3sx0	364.3333333333333	12.220201853215565
199	3sx0	103.66666666666667	42.89910643980051
200	3sx0	55.333333333333336	12.055427546683418
201	3sx0	61.666666666666664	61.50067750304328
205	3sx0	73.33333333333333	37.87259343289463
211	3sx0	354.3333333333333	69.08207678792911
2	4agl	229.66666666666666	191.7559212471243
3	4agl	217.0	234.71685069461884
4	4agl	214.33333333333334	174.24503818856172
5	4agl	199.33333333333334	175.02666463523016
6	4agl	134.33333333333334	110.03787226829377
11	4agl	56.666666666666664	54.197170897873754
17	4agl	323.0	256.4137281816245
18	4agl	165.33333333333334	141.6415664038397
20	4agl	125.66666666666667	105.36761045659777
23	4agl	252.66666666666666	139.96189957746833
26	4agl	284.3333333333333	155.8856418446976
31	4agl	472.3333333333333	19.65536398374075
33	4agl	139.66666666666666	12.342339054382407
35	4agl	171.33333333333334	142.6090226224601
37	4agl	194.0	31.240998703626616
39	4agl	418.0	41.0731055558257
56	4agl	471.0	37.64306044943742
64	4agl	459.3333333333333	34.12232895529455
67	4agl	451.0	18.33030277982336
81	4agl	330.0	197.51708786836647
85	4agl	371.3333333333333	112.71350111381214
95	4agl	153.33333333333334	63.51640208114227
106	4agl	391.0	14.422205101855956
107	4agl	214.0	55.24490926773253
111	4agl	77.33333333333333	17.95364401266031
127	4agl	209.0	27.2213151776324
129	4agl	125.0	60.22457969965419
130	4agl	185.33333333333334	53.61280941466632
131	4agl	59.666666666666664	17.95364401266031
136	4agl	70.0	58.88972745734183
137	4agl	240.0	33.95585369269929
138	4agl	82.33333333333333	72.03702751594719
141	4agl	284.3333333333333	66.36515149785568
152	4agl	270.3333333333333	14.224392195567903
153	4agl	234.0	219.93862780330335
156	4agl	176.0	78.61933604400383
167	4agl	214.33333333333334	37.112441759244746
169	4agl	304.3333333333333	9.018499505645782
170	4agl	240.33333333333334	27.574142476844735
175	4agl	259.3333333333333	166.31997274330385
176	4agl	320.6666666666667	119.0350088559384
182	4agl	377.6666666666667	26.950572040929536
184	4agl	386.3333333333333	138.1641535758582
188	4agl	359.6666666666667	54.519109799531144
191	4agl	261.3333333333333	14.977761292440642
199	4agl	247.66666666666666	52.00320502943384
200	4agl	237.66666666666666	118.62686598462145
201	4agl	123.66666666666667	96.09543867079921
205	4agl	128.66666666666666	32.00520790954706
211	4agl	375.3333333333333	75.04887296511077
2	4x21	129.33333333333334	114.77078606219152
