name	docked_protein	score	no_atoms	Tool	ligand_efficiency
1300	3e7o	-6.09	22	LeDock	-0.2768181818181818
1971	3e7o	-5.78	21	LeDock	-0.2752380952380952
1676	3e7o	-6.27	23	LeDock	-0.2726086956521739
213	3e7o	-6.51	24	LeDock	-0.27125
152	3e7o	-7.05	26	LeDock	-0.2711538461538461
985	3e7o	-6.48	24	LeDock	-0.27
1706	3e7o	-5.78	22	LeDock	-0.2627272727272727
200	2qfa	-7.32	20	LeDock	-0.366
1160	2qfa	-7.38	23	LeDock	-0.3208695652173913
1432	2qfa	-6.64	21	LeDock	-0.3161904761904762
1130	2qfa	-8.02	26	LeDock	-0.3084615384615384
662	2qfa	-7.39	24	LeDock	-0.3079166666666666
631	2qfa	-7.92	26	LeDock	-0.3046153846153846
950	2qfa	-7.59	25	LeDock	-0.3036
670	2qfa	-6.45	22	LeDock	-0.2931818181818182
2361	2qfa	-7.9	27	LeDock	-0.2925925925925926
247	2qfa	-6.38	22	LeDock	-0.29
737	2qfa	-5.72	20	LeDock	-0.286
201	2qfa	-6.76	24	LeDock	-0.2816666666666667
681	2qfa	-6.74	24	LeDock	-0.2808333333333333
1676	2qfa	-6.43	23	LeDock	-0.2795652173913043
2330	2qfa	-7.24	26	LeDock	-0.2784615384615385
695	2qfa	-5.84	21	LeDock	-0.278095238095238
592	2qfa	-6.34	23	LeDock	-0.2756521739130435
789	2qfa	-5.75	21	LeDock	-0.2738095238095238
1388	2qfa	-7.3	27	LeDock	-0.2703703703703703
81	2qfa	-5.94	22	LeDock	-0.27
131	2qfa	-7.28	27	LeDock	-0.2696296296296296
2301	2qfa	-6.19	23	LeDock	-0.2691304347826087
200	6q9y	-6.67	20	LeDock	-0.3335
199	6q9y	-7.88	24	LeDock	-0.3283333333333333
695	6q9y	-6.86	21	LeDock	-0.3266666666666666
201	6q9y	-7.8	24	LeDock	-0.325
662	6q9y	-7.72	24	LeDock	-0.3216666666666666
789	6q9y	-6.7	21	LeDock	-0.3190476190476191
1432	6q9y	-6.7	21	LeDock	-0.3190476190476191
81	6q9y	-6.79	22	LeDock	-0.3086363636363636
681	6q9y	-7.3	24	LeDock	-0.3041666666666666
526	6q9y	-8.46	28	LeDock	-0.3021428571428571
2164	6q9y	-7.22	24	LeDock	-0.3008333333333333
1265	6q9y	-7.19	24	LeDock	-0.2995833333333333
37	6q9y	-7.71	26	LeDock	-0.2965384615384615
1676	6q9y	-6.82	23	LeDock	-0.2965217391304348
1966	6q9y	-7.62	26	LeDock	-0.293076923076923
2330	6q9y	-7.56	26	LeDock	-0.2907692307692308
886	6q9y	-8.05	28	LeDock	-0.2875
138	6q9y	-6.89	24	LeDock	-0.2870833333333333
767	6q9y	-8.58	30	LeDock	-0.286
617	6q9y	-6.53	23	LeDock	-0.2839130434782609
2301	6q9y	-6.49	23	LeDock	-0.2821739130434783
137	6q9y	-6.67	24	LeDock	-0.2779166666666666
874	6q9y	-7.78	28	LeDock	-0.2778571428571428
382	6q9y	-7.64	28	LeDock	-0.2728571428571428
737	6q9y	-5.44	20	LeDock	-0.272
1413	6q9y	-6.45	24	LeDock	-0.26875
1976	6q9y	-6.7	25	LeDock	-0.268
737	2jam	-6.73	20	LeDock	-0.3365
1248	2jam	-6.73	20	LeDock	-0.3365
200	2jam	-6.47	20	LeDock	-0.3235
1130	2jam	-8.31	26	LeDock	-0.3196153846153846
1982	2jam	-7.08	23	LeDock	-0.3078260869565217
985	2jam	-7.25	24	LeDock	-0.3020833333333333
1001	2jam	-6.73	23	LeDock	-0.2926086956521739
2330	2jam	-7.51	26	LeDock	-0.2888461538461538
2164	2jam	-6.91	24	LeDock	-0.2879166666666666
1676	2jam	-6.62	23	LeDock	-0.2878260869565217
1894	2jam	-6.79	24	LeDock	-0.2829166666666666
205	2jam	-6.62	24	LeDock	-0.2758333333333333
199	2jam	-6.59	24	LeDock	-0.2745833333333333
680	2jam	-6.55	24	LeDock	-0.2729166666666666
138	2jam	-6.48	24	LeDock	-0.27
2139	2jam	-6.47	24	LeDock	-0.2695833333333333
2432	2jam	-6.68	25	LeDock	-0.2672
1651	2jam	-5.6	21	LeDock	-0.2666666666666666
662	4agl	-8.09	24	LeDock	-0.3370833333333333
1248	4agl	-6.45	20	LeDock	-0.3225
1130	4agl	-8.12	26	LeDock	-0.3123076923076923
1160	4agl	-7.18	23	LeDock	-0.3121739130434782
200	4agl	-6.03	20	LeDock	-0.3015
201	4agl	-6.95	24	LeDock	-0.2895833333333333
1676	4agl	-6.51	23	LeDock	-0.2830434782608695
874	4agl	-7.81	28	LeDock	-0.2789285714285714
695	4agl	-5.63	21	LeDock	-0.2680952380952381
1894	4agl	-6.2	24	LeDock	-0.2583333333333333
886	4agl	-7.2	28	LeDock	-0.2571428571428572
2164	4agl	-6.17	24	LeDock	-0.2570833333333333
1706	4agl	-5.65	22	LeDock	-0.2568181818181818
993	4agl	-5.8	23	LeDock	-0.2521739130434782
617	4agl	-5.77	23	LeDock	-0.2508695652173913
1982	4agl	-5.75	23	LeDock	-0.25
1936	4agl	-5.73	23	LeDock	-0.2491304347826087
1100	4agl	-6.18	25	LeDock	-0.2471999999999999
670	4agl	-5.41	22	LeDock	-0.2459090909090909
1432	4agl	-5.16	21	LeDock	-0.2457142857142857
305	4agl	-6.38	26	LeDock	-0.2453846153846153
737	4agl	-4.9	20	LeDock	-0.245
200	6y4q	-4.75	20	LeDock	-0.2375
2330	6y4q	-5.72	26	LeDock	-0.22
1894	6y4q	-5.07	24	LeDock	-0.21125
670	6y4q	-4.61	22	LeDock	-0.2095454545454545
1432	6y4q	-4.31	21	LeDock	-0.2052380952380952
1706	6y4q	-4.48	22	LeDock	-0.2036363636363636
1651	6y4q	-4.26	21	LeDock	-0.2028571428571428
737	6y4q	-4.0	20	LeDock	-0.2
1966	6y4q	-5.11	26	LeDock	-0.1965384615384615
1971	6y4q	-4.02	21	LeDock	-0.1914285714285714
